DATASET	N_CONFS	ISOMERIC_SMILES	NONISOMERIC_SMILES
pepconf-dlc	91	CC[C@@H](C)[C@@H]1C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N2CCC[C@@H]2C(=O)NCC(=O)N[C@@H](C(=O)N1)CC(=O)N)Cc3ccc(cc3)O)Cc4ccc(cc4)O)[C@H](C)CC)CO	CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2CCCC2C(=O)NCC(=O)NC(C(=O)N1)CC(=O)N)Cc3ccc(cc3)O)Cc4ccc(cc4)O)C(C)CC)CO
pepconf-dlc	207	CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC2=CNC=N2)C(=O)N	CC(=O)N1CCCC1C(=O)NC(CCSC)C(=O)NC(CC2=CNC=N2)C(=O)N
pepconf-dlc	46	C[C@H]([C@@H](C(=O)N)NC(=O)[C@H](CC(C)C)NC(=O)C)O	CC(C)CC(C(=O)NC(C(C)O)C(=O)N)NC(=O)C
pepconf-dlc	359	CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC2=CNC=N2)C(=O)N[C@@H](Cc3ccc(cc3)O)C(=O)N	CC(=O)N1CCCC1C(=O)NC(CC2=CNC=N2)C(=O)NC(Cc3ccc(cc3)O)C(=O)N
pepconf-dlc	429	CC(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC3=CNC=N3)C(=O)N	CC(=O)NC(Cc1ccc(cc1)O)C(=O)N2CCCC2C(=O)NC(CC3=CNC=N3)C(=O)N
pepconf-dlc	128	C[C@@H]1C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](C(=O)N[C@H](C(=O)N3CCC[C@H]3C(=O)N1)C(C)C)C)C(C)C	CC1C(=O)NC(C(=O)N2CCCC2C(=O)NC(C(=O)NC(C(=O)N3CCCC3C(=O)N1)C(C)C)C)C(C)C
pepconf-dlc	50	C[C@@H](C(=O)N[C@@H](CC1=CNC=N1)C(=O)N)NC(=O)C	CC(C(=O)NC(CC1=CNC=N1)C(=O)N)NC(=O)C
pepconf-dlc	377	CC(C)C[C@@H](C(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N)NC(=O)[C@@H]2CCCN2C(=O)C	CC(C)CC(C(=O)NC(Cc1ccc(cc1)O)C(=O)N)NC(=O)C2CCCN2C(=O)C
pepconf-dlc	51	C[C@@H](C(=O)N[C@@H](CO)C(=O)N)NC(=O)C	CC(C(=O)NC(CO)C(=O)N)NC(=O)C
pepconf-dlc	82	CC[C@H](C)[C@@H](C(=O)N)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N)NC(=O)[C@H](CCC(=O)[O-])NC(=O)C)NC(=O)[C@H](C(C)C)NC(=O)C	CCC(C)C(C(=O)N)NC(=O)C(CSSCC(C(=O)NC(CC(C)C)C(=O)N)NC(=O)C(CCC(=O)[O-])NC(=O)C)NC(=O)C(C(C)C)NC(=O)C
pepconf-dlc	362	CC(C)C[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N)NC(=O)C	CC(C)CC(C(=O)NC(CC(C)C)C(=O)NC(CC1=CNC=N1)C(=O)N)NC(=O)C
pepconf-dlc	153	CC(=O)N[C@@H](CCC(=O)[O-])C(=O)N[C@@H](CCC(=O)N)C(=O)N	CC(=O)NC(CCC(=O)[O-])C(=O)NC(CCC(=O)N)C(=O)N
pepconf-dlc	249	CC(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N[C@@H](CC2=CNC=N2)C(=O)N	CC(=O)NC(Cc1ccc(cc1)O)C(=O)NC(CC2=CNC=N2)C(=O)N
pepconf-dlc	12	CC[C@H](C)[C@@H](C(=O)N)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H]([C@@H](C)CC)C(=O)N)NC(=O)[C@@H]1CCCN1C(=O)C)NC(=O)[C@@H]2CCCN2C(=O)C	CCC(C)C(C(=O)N)NC(=O)C(CSSCC(C(=O)NC(C(C)CC)C(=O)N)NC(=O)C1CCCN1C(=O)C)NC(=O)C2CCCN2C(=O)C
pepconf-dlc	445	CC(C)C[C@@H](C(=O)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)C	CC(C)CC(C(=O)N)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C
pepconf-dlc	291	CC(=O)N[C@@H](CC1=CNc2c1cccc2)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](Cc3ccccc3)C(=O)N	CC(=O)NC(CC1=CNc2c1cccc2)C(=O)NC(CCSC)C(=O)NC(CC(=O)N)C(=O)NC(Cc3ccccc3)C(=O)N
pepconf-dlc	157	CC(C)[C@@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N)NC(=O)C	CC(C)C(C(=O)NC(Cc1ccccc1)C(=O)N)NC(=O)C
pepconf-dlc	103	CC(C)[C@@H](C(=O)N[C@@H](CCSC)C(=O)N)NC(=O)C	CC(C)C(C(=O)NC(CCSC)C(=O)N)NC(=O)C
pepconf-dlc	522	CC(C)C[C@@H](C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](Cc2ccc(cc2)O)C(=O)N)NC(=O)C	CC(C)CC(C(=O)NC(CC1=CNC=N1)C(=O)NC(Cc2ccc(cc2)O)C(=O)N)NC(=O)C
pepconf-dlc	291	CC(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N	CC(=O)NC(CCC(=O)N)C(=O)NC(Cc1ccc(cc1)O)C(=O)NC(CCC(=O)O)C(=O)N
pepconf-dlc	374	CC(C)C[C@@H](C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CCC(=O)O)C(=O)N)NC(=O)C	CC(C)CC(C(=O)NC(CC1=CNC=N1)C(=O)NC(CCC(=O)O)C(=O)N)NC(=O)C
pepconf-dlc	42	CC[C@H](C)[C@@H](C(=O)N)NC(=O)[C@H](C)NC(=O)C	CCC(C)C(C(=O)N)NC(=O)C(C)NC(=O)C
pepconf-dlc	292	CC(C)C[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N)NC(=O)C	CC(C)CC(C(=O)N1CCCC1C(=O)NC(CCC(=O)O)C(=O)N)NC(=O)C
pepconf-dlc	527	CC(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCSC)C(=O)N	CC(=O)NC(Cc1ccc(cc1)O)C(=O)NC(CCC(=O)O)C(=O)NC(CCSC)C(=O)N
pepconf-dlc	222	CC(C)C[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N)NC(=O)[C@H](CCC(=O)O)NC(=O)C	CC(C)CC(C(=O)NC(CCC(=O)O)C(=O)N)NC(=O)C(CCC(=O)O)NC(=O)C
pepconf-dlc	116	CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N	CC(=O)N1CCCC1C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)N
pepconf-dlc	58	CC(C)[C@@H](C(=O)N)NC(=O)[C@H](CC(=O)[O-])NC(=O)C	CC(C)C(C(=O)N)NC(=O)C(CC(=O)[O-])NC(=O)C
pepconf-dlc	124	CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CNC=N1)C(=O)N)NC(=O)C	CCC(C)C(C(=O)NC(CC1=CNC=N1)C(=O)N)NC(=O)C
pepconf-dlc	9	CC(C)[C@@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@@H](CCSC)C(=O)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N)NC(=O)C	CC(C)C(C(=O)NC(CSSCC(C(=O)NC(CCSC)C(=O)N)NC(=O)C(Cc1ccccc1)NC(=O)C)C(=O)NC(CCC(=O)N)C(=O)N)NC(=O)C
pepconf-dlc	312	CC(C)C[C@@H](C(=O)N[C@@H](CC1=CNc2c1cccc2)C(=O)N)NC(=O)[C@@H]3CCCN3C(=O)C	CC(C)CC(C(=O)NC(CC1=CNc2c1cccc2)C(=O)N)NC(=O)C3CCCN3C(=O)C
pepconf-dlc	310	CC(=O)N[C@@H](CCSC)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC2=CNC=N2)C(=O)N	CC(=O)NC(CCSC)C(=O)N1CCCC1C(=O)NC(CC2=CNC=N2)C(=O)N
pepconf-dlc	370	C[C@H]([C@@H](C(=O)N)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H]([C@@H](C)O)C(=O)N)NC(=O)[C@H](CC(C)C)NC(=O)C)NC(=O)[C@H](CC(C)C)NC(=O)C)O	CC(C)CC(C(=O)NC(CSSCC(C(=O)NC(C(C)O)C(=O)N)NC(=O)C(CC(C)C)NC(=O)C)C(=O)NC(C(C)O)C(=O)N)NC(=O)C
pepconf-dlc	533	CC(C)C[C@@H](C(=O)N[C@@H](CCSC)C(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N)NC(=O)C	CC(C)CC(C(=O)NC(CCSC)C(=O)NC(Cc1ccc(cc1)O)C(=O)N)NC(=O)C
pepconf-dlc	145	CC(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N[C@@H](CCSC)C(=O)N	CC(=O)NC(Cc1ccc(cc1)O)C(=O)NC(CCSC)C(=O)N
pepconf-dlc	55	C[C@@H](C(=O)N)NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)C	CC(C(=O)N)NC(=O)C(CCCNC(=[NH2+])N)NC(=O)C
pepconf-dlc	115	CC(C)C[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N)NC(=O)[C@@H]1CCCN1C(=O)C	CC(C)CC(C(=O)NC(CCC(=O)O)C(=O)N)NC(=O)C1CCCN1C(=O)C
pepconf-dlc	405	CC(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCSC)C(=O)N	CC(=O)NC(CCC(=O)N)C(=O)NC(CCSC)C(=O)NC(CCSC)C(=O)N
pepconf-dlc	114	CC(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](CCSC)C(=O)N	CC(=O)NC(CCCC[NH3+])C(=O)NC(CCSC)C(=O)N
pepconf-dlc	183	CC(=O)N[C@@H](CCC(=O)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC2=CNC=N2)C(=O)N	CC(=O)NC(CCC(=O)N)C(=O)N1CCCC1C(=O)NC(CC2=CNC=N2)C(=O)N
pepconf-dlc	40	CC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)N)C(=O)N	CC(=O)NC(CO)C(=O)NC(CC(=O)N)C(=O)N
pepconf-dlc	259	CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC2=CNC=N2)C(=O)N	CC(=O)N1CCCC1C(=O)NC(CCC(=O)O)C(=O)NC(CC2=CNC=N2)C(=O)N
pepconf-dlc	197	CC(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(=O)O)C(=O)N	CC(=O)NC(CCC(=O)N)C(=O)NC(CCSC)C(=O)NC(CCC(=O)O)C(=O)N
pepconf-dlc	271	CC(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N[C@@H](CCSC)C(=O)N	CC(=O)NC(CCC(=O)N)C(=O)NC(Cc1ccc(cc1)O)C(=O)NC(CCSC)C(=O)N
pepconf-dlc	1825	C[C@H]([C@@H](C(=O)N)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](C(C)C)C(=O)N)NC(=O)[C@H]([C@@H](C)O)NC(=O)C)NC(=O)CNC(=O)C)O	CC(C)C(C(=O)N)NC(=O)C(CSSCC(C(=O)NC(C(C)O)C(=O)N)NC(=O)CNC(=O)C)NC(=O)C(C(C)O)NC(=O)C
pepconf-dlc	197	CC(C)C[C@@H](C(=O)N[C@@H](CCSC)C(=O)N)NC(=O)[C@@H]1CCCN1C(=O)C	CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)C1CCCN1C(=O)C
pepconf-dlc	348	CC(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC2=CNC=N2)C(=O)N	CC(=O)NC(CC1=CNC=N1)C(=O)NC(CCSC)C(=O)NC(CC2=CNC=N2)C(=O)N
pepconf-dlc	80	C1C[C@@H]2C(=O)N3CCC[C@H]3C(=O)N4CCC[C@@H]4C(=O)N5CCC[C@H]5C(=O)N2C1	C1CC2C(=O)N3CCCC3C(=O)N4CCCC4C(=O)N5CCCC5C(=O)N2C1
pepconf-dlc	96	CC(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](CO)C(=O)N	CC(=O)NC(CCCC[NH3+])C(=O)NC(CO)C(=O)N
pepconf-dlc	159	C1C[C@@H]2C(=O)N3CCC[C@H]3C(=O)NCC(=O)N4CCC[C@H]4C(=O)N5CCC[C@H]5C(=O)NCC(=O)N2C1	C1CC2C(=O)N3CCCC3C(=O)NCC(=O)N4CCCC4C(=O)N5CCCC5C(=O)NCC(=O)N2C1
pepconf-dlc	71	CC(=O)NCC(=O)N[C@@H](CC(=O)N)C(=O)N	CC(=O)NCC(=O)NC(CC(=O)N)C(=O)N
pepconf-dlc	58	C[C@@H]1C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](C(=O)N[C@H](C(=O)N3CCC[C@H]3C(=O)N1)Cc4ccccc4)C)Cc5ccccc5	CC1C(=O)NC(C(=O)N2CCCC2C(=O)NC(C(=O)NC(C(=O)N3CCCC3C(=O)N1)Cc4ccccc4)C)Cc5ccccc5
pepconf-dlc	205	CC(=O)N[C@@H](CC1=CNc2c1cccc2)C(=O)N[C@@H](CCSC)C(=O)N	CC(=O)NC(CC1=CNc2c1cccc2)C(=O)NC(CCSC)C(=O)N
